[ INFO/2024-03-13 01:11:20,691] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:11:25,962] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:11:26,826] websocket: Websocket connected
[ INFO/2024-03-13 01:11:26,859] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:11:26,973] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:11:27,381] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:11:32,701] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:11:33,528] websocket: Websocket connected
[ INFO/2024-03-13 01:11:33,634] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:11:33,746] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:11:34,055] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:05,441] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:12:06,179] websocket: Websocket connected
[ INFO/2024-03-13 01:12:06,216] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:12:06,324] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:06,745] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:12,206] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:12:12,935] websocket: Websocket connected
[ INFO/2024-03-13 01:12:12,959] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:12:13,073] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:13,391] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:18,595] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:12:19,408] websocket: Websocket connected
[ INFO/2024-03-13 01:12:19,448] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:12:19,559] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:25,227] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:12:26,215] websocket: Websocket connected
[ INFO/2024-03-13 01:12:26,384] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:12:26,512] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:26,824] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:12:32,188] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:12:32,969] websocket: Websocket connected
[ INFO/2024-03-13 01:12:33,030] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:12:33,136] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:05,744] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:13:06,501] websocket: Websocket connected
[ INFO/2024-03-13 01:13:06,550] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:13:06,667] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:06,978] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:12,230] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:13:12,996] websocket: Websocket connected
[ INFO/2024-03-13 01:13:13,026] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:13:13,141] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:13,480] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:18,791] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:13:19,774] websocket: Websocket connected
[ INFO/2024-03-13 01:13:19,811] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:13:19,931] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:20,365] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:21,306] quotexpy.api: Waiting for authorization... Elapsed time: 1 seconds.
[ INFO/2024-03-13 01:13:26,662] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:13:27,461] websocket: Websocket connected
[ INFO/2024-03-13 01:13:27,487] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:13:27,604] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:27,912] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:33,144] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:13:34,005] websocket: Websocket connected
[ INFO/2024-03-13 01:13:34,037] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:13:34,149] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:13:34,459] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:05,600] quotexpy.ws.client: Websocket connection closed.
